MXNET


TENSORFLOW
epoch 2890, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2891, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2892, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2893, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2894, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2895, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2896, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2897, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2898, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2899, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2900, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2901, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2902, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2903, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2904, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2905, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2906, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2907, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2908, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2909, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2910, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2911, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2912, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2913, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2914, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2915, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2916, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2917, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2918, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2919, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2920, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2921, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2922, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2923, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2924, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2925, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2926, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2927, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2928, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2929, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2930, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2931, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2932, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2933, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2934, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2935, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2936, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2937, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2938, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2939, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2940, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2941, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2942, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2943, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2944, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2945, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2946, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2947, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2948, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2949, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2950, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2951, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2952, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2953, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2954, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2955, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2956, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2957, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2958, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2959, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2960, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2961, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2962, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2963, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2964, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2965, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2966, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2967, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2968, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2969, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2970, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2971, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2972, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2973, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2974, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2975, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2976, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2977, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2978, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2979, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2980, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2981, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2982, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2983, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2984, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2985, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2986, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2987, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2988, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2989, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2990, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2991, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2992, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2993, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2994, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2995, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2996, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2997, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2998, loss 0.3293, train acc 0.983, test acc 0.850
epoch 2999, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3000, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3001, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3002, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3003, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3004, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3005, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3006, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3007, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3008, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3009, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3010, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3011, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3012, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3013, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3014, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3015, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3016, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3017, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3018, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3019, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3020, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3021, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3022, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3023, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3024, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3025, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3026, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3027, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3028, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3029, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3030, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3031, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3032, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3033, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3034, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3035, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3036, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3037, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3038, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3039, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3040, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3041, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3042, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3043, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3044, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3045, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3046, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3047, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3048, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3049, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3050, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3051, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3052, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3053, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3054, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3055, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3056, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3057, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3058, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3059, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3060, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3061, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3062, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3063, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3064, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3065, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3066, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3067, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3068, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3069, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3070, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3071, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3072, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3073, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3074, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3075, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3076, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3077, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3078, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3079, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3080, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3081, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3082, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3083, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3084, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3085, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3086, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3087, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3088, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3089, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3090, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3091, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3092, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3093, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3094, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3095, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3096, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3097, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3098, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3099, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3100, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3101, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3102, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3103, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3104, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3105, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3106, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3107, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3108, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3109, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3110, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3111, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3112, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3113, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3114, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3115, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3116, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3117, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3118, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3119, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3120, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3121, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3122, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3123, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3124, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3125, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3126, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3127, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3128, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3129, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3130, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3131, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3132, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3133, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3134, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3135, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3136, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3137, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3138, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3139, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3140, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3141, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3142, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3143, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3144, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3145, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3146, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3147, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3148, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3149, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3150, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3151, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3152, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3153, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3154, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3155, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3156, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3157, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3158, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3159, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3160, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3161, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3162, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3163, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3164, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3165, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3166, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3167, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3168, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3169, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3170, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3171, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3172, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3173, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3174, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3175, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3176, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3177, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3178, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3179, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3180, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3181, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3182, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3183, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3184, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3185, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3186, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3187, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3188, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3189, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3190, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3191, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3192, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3193, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3194, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3195, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3196, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3197, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3198, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3199, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3200, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3201, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3202, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3203, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3204, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3205, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3206, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3207, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3208, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3209, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3210, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3211, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3212, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3213, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3214, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3215, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3216, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3217, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3218, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3219, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3220, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3221, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3222, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3223, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3224, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3225, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3226, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3227, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3228, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3229, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3230, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3231, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3232, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3233, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3234, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3235, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3236, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3237, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3238, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3239, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3240, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3241, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3242, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3243, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3244, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3245, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3246, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3247, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3248, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3249, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3250, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3251, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3252, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3253, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3254, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3255, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3256, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3257, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3258, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3259, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3260, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3261, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3262, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3263, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3264, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3265, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3266, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3267, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3268, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3269, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3270, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3271, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3272, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3273, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3274, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3275, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3276, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3277, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3278, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3279, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3280, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3281, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3282, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3283, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3284, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3285, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3286, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3287, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3288, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3289, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3290, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3291, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3292, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3293, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3294, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3295, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3296, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3297, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3298, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3299, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3300, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3301, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3302, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3303, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3304, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3305, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3306, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3307, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3308, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3309, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3310, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3311, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3312, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3313, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3314, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3315, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3316, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3317, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3318, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3319, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3320, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3321, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3322, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3323, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3324, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3325, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3326, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3327, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3328, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3329, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3330, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3331, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3332, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3333, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3334, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3335, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3336, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3337, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3338, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3339, loss 0.3293, train acc 0.983, test acc 0.850
epoch 3340, loss 0.3293, train acc 0.983, test acc 0.850
