p,train_loss,train_acc,test_acc,frac
0.01,1.7495872375654684,0.6841789859984413,0.15859042626852077,0.221
0.01,1.8703470566432354,0.5567034318383095,0.2664121843321251,0.421
0.01,1.9202395065940565,0.5066455381680462,0.24235769417112857,0.378
0.01,1.9788536057576693,0.4388553591378298,0.13344153134243036,0.214
0.01,1.8830476711547852,0.5510814180681038,0.39351920509635435,0.506
0.01,1.9807624204791239,0.4475764822815071,0.17588000505122736,0.341
0.01,1.8931952430968757,0.5367745775510875,0.15169606216444548,0.25
0.01,1.9140387945566624,0.5086866610187644,0.15035750358291222,0.229
0.01,1.7735980828097069,0.6352495742446991,0.10759128738480044,0.215
0.01,1.965828896762329,0.4605512734948377,0.1316437003436111,0.188
0.01,1.9667744084906793,0.45150653543953395,0.14437415017421393,0.287
0.01,1.9966353252795515,0.4259218924532474,0.15471645478589569,0.239
0.01,1.9078737950538145,0.5132788888994014,0.19796608257524434,0.31
0.01,1.8812624387898,0.5428013604886962,0.14163333456380678,0.278
0.01,2.0083261532600254,0.4177503222341019,0.20823415492183842,0.365
0.01,1.909352238127017,0.5165929565184367,0.3015453901098346,0.439
0.01,1.8974653033984752,0.5317255617351335,0.1760421166394743,0.302
0.01,1.874995223158788,0.5573955671853774,0.25135226725197496,0.431
0.01,1.9203016104266475,0.5023136789266021,0.2337903182053963,0.427
0.01,1.8504965584095472,0.5779117871842525,0.11091098977023639,0.208
0.01,1.8924629972748845,0.54411701456669,0.2934941145847256,0.462
0.01,1.8817872109679805,0.5482781876399633,0.25679436233843317,0.453
0.01,1.7404278811092246,0.6858169947766641,0.14432407617708004,0.22
0.01,1.9915830419267444,0.43190332931584674,0.15204439510546042,0.267
0.01,1.9305155369273177,0.48831692314615205,0.2179460652167957,0.413
0.01,1.7843453901857889,0.6459408400708124,0.08819542537026734,0.18
0.01,1.8132108247163685,0.6074640984603126,0.07679997014368328,0.22
0.1,1.6004211346188506,0.8497147061750614,0.8498844523153234,0.848
0.1,1.9653413629690022,0.45911466070177853,0.37988818024573573,0.611
0.1,1.6219645423180462,0.8229099148759008,0.7882432378707085,0.846
0.1,1.7156405186662007,0.7304090695479067,0.6749731338263675,0.752
0.1,2.1495916471606944,0.266679395166899,0.19301457375946784,0.33
0.1,1.8729800693356324,0.5644083886234744,0.4638383960747137,0.603
0.1,1.7120827323480632,0.7262322048597328,0.7219767154341978,0.853
0.1,2.048209672382985,0.3672265514284144,0.19751497237076465,0.401
0.1,1.6929917762740423,0.7521980356640459,0.6891284333936228,0.771
0.1,1.8374649926062852,0.5989932467884305,0.64290602846093,0.689
0.1,1.9019534795038855,0.5313453701045677,0.4749001083558373,0.618
0.1,1.8967824920920067,0.5317430593691753,0.4780797007031707,0.592
0.1,1.9867019744766061,0.4371042663100163,0.31689024935346033,0.51
0.1,1.971036234651803,0.4547077484778548,0.34419133835429394,0.467
0.1,1.5265675884788696,0.9244250561716812,0.9231233909819071,0.917
0.1,1.5777718458578207,0.8696932852395654,0.879507318711563,0.916
0.1,1.7259115358907096,0.716664131937116,0.6336738536360815,0.771
0.1,2.105676487578333,0.29573988306702537,0.20734708702004098,0.344
0.1,1.5424860810765932,0.9077725204964591,0.891769900231797,0.9
0.1,1.7196016262823353,0.724296036163964,0.7156451994789168,0.788
0.1,1.7149995869607917,0.7236633255566033,0.7411427093962246,0.807
0.1,1.9191443450623644,0.5090842156582579,0.44419254159064325,0.604
0.1,1.5400672775726707,0.9120616483867756,0.9119720823376641,0.899
0.1,1.924868988914384,0.5037278405673022,0.5059594670565554,0.597
0.1,2.0515792743344923,0.35394256735284985,0.2890388381631955,0.494
0.1,1.6235616190240585,0.8185346219403005,0.8258231499008543,0.892
0.1,2.047899996147051,0.37341247413859846,0.23440390830989133,0.416
0.1,1.636668729670994,0.8118510690790963,0.8163366860146257,0.843
0.1,2.0090084214032924,0.41505133573755365,0.19862342491563945,0.413
0.1,2.266182721045649,0.13755773709726946,0.1339051201965445,0.268
0.1,1.9030121423482274,0.5227024932190393,0.4709314438342902,0.572
0.1,2.0352551570871293,0.38756073333772073,0.31871565079675535,0.459
0.1,2.147535686214195,0.2401485774799486,0.09208540893581504,0.209
0.1,2.007734407917017,0.4040253953277495,0.34584591556614686,0.535
0.1,2.0341916090814047,0.376377440221914,0.3434315689431706,0.532
0.1,1.9713255450056313,0.45280649654499083,0.3316766080766135,0.517
0.1,1.665653228898043,0.7793955846541151,0.7677791312067654,0.858
0.1,2.0553263199866945,0.3650995641550753,0.3149114724705014,0.481
0.1,2.0953347192782323,0.32043200642068104,0.2953365731878664,0.464
0.1,2.084096874531191,0.3353025178455564,0.2581522771882041,0.49
0.1,1.9396479163834353,0.4902801432865118,0.4126924523860304,0.572
0.1,2.0196228973424324,0.38317870042613594,0.19937416765749788,0.335
0.1,2.1797163648780553,0.22632377109366536,0.21417482514787786,0.422
0.1,1.9770681892271758,0.44665691673664176,0.16425989858023007,0.296
0.1,1.6204087069005364,0.8314919989835999,0.7988427397087665,0.815
0.1,1.964172933802057,0.45926507251562915,0.34875845749761625,0.48
0.1,2.1400035545219365,0.2678678530654463,0.2569958539287925,0.484
0.1,2.086606662296041,0.334614827481039,0.18691598407082988,0.36
0.1,1.6943470242978698,0.7457500842841693,0.7589042228209232,0.837
0.1,1.8038852989606344,0.6367789146090264,0.611188592567823,0.698
0.1,1.634472055763291,0.8104180299950384,0.8370945257626861,0.839
0.1,1.6408912912500426,0.8049508671218237,0.8168570078944043,0.835
0.1,1.9232122278255708,0.5030744226514127,0.4306196420177518,0.579
0.1,2.040306331138801,0.37395157261070994,0.3355104502363423,0.438
0.1,1.9786713613854772,0.43898568279195427,0.11366737617892494,0.204
0.1,1.8954235050206356,0.5305627273807094,0.474181848916367,0.609
0.1,2.221968928415092,0.18276268913913155,0.16390277336331638,0.331
0.1,1.9208265846221741,0.5067415852569118,0.43232932903516685,0.502
0.1,1.6567266807388072,0.788883148700849,0.8038729036266038,0.832
0.1,2.0421363003126247,0.382626080381797,0.3068958757921895,0.445
0.1,1.6708643307193385,0.7625904900537546,0.7586666261431746,0.9
0.1,2.059728926516182,0.3496375043295935,0.3184531845496292,0.696
0.1,1.7772184395929482,0.6589321761541687,0.6127833143160045,0.77
0.1,1.7261947332951315,0.7115975062281622,0.7474016384633408,0.765
0.1,1.8206383525311112,0.6082372984104278,0.6179652229520386,0.764
0.1,2.0210825596736948,0.39346181689081305,0.3696391302838298,0.5
0.1,2.098289840815796,0.31595727998454415,0.2994775593975315,0.4
0.1,1.9055790708234834,0.525960764131723,0.30784018921647793,0.523
0.1,2.027731161210388,0.39714705621409696,0.3496006458651479,0.512
0.1,1.6534442935141223,0.7850839260713951,0.806334773250643,0.873
0.1,2.0508266640433392,0.3642340706370337,0.28530746086440056,0.367
0.1,1.7437610805541552,0.6941747688107783,0.6543449606230568,0.799
0.1,2.0996396394893297,0.3139971366550318,0.26820984518423957,0.411
0.1,1.811043113129506,0.6256404932182169,0.5781194501141784,0.702
0.1,1.9413192630476146,0.48480700718607145,0.4128491228249566,0.57
0.1,1.6042661013327986,0.8342656645465055,0.8333079610047887,0.906
0.1,2.0199718632396375,0.40088740801597,0.24610320293744115,0.436
0.1,2.0406224304149094,0.377973125908727,0.36813176598202973,0.499
0.1,1.7950917025227102,0.6448815118772286,0.6182316744160874,0.688
0.1,2.0762039227881246,0.33890362738629215,0.285136211306076,0.433
0.1,1.7879438197322095,0.654280935695224,0.582198870784676,0.675
0.1,1.6723593367550738,0.7619139301008339,0.714438143042234,0.845
0.1,1.5242546078990817,0.9282373953558103,0.918440809145745,0.916
0.1,2.0606605077441644,0.3574131342976414,0.3152558645705759,0.487
0.1,1.9644079389362947,0.45941977047307214,0.38608956915511244,0.532
0.1,1.841240074622674,0.5914761516840399,0.47643245551917907,0.581
0.1,2.070109758261213,0.3526989031878389,0.31527185335245095,0.464
0.1,2.154150192429622,0.2529492581164004,0.23157467452064848,0.407
0.1,1.7324091999319848,0.7113838272545326,0.6903719222759989,0.755
0.1,1.8945307257404909,0.5347092911035872,0.33553859757503235,0.492
0.1,2.0859989412784663,0.33268955881189377,0.29215718100075394,0.427
0.1,1.7613390436714025,0.6774103820127835,0.6406530171604128,0.711
0.1,2.0241172169416304,0.39844636562736524,0.2876608016258339,0.462
0.1,1.5343844154466844,0.9141746048152264,0.9083245950869956,0.921
0.1,1.6128348621685689,0.8318007263198435,0.8299623943485002,0.905
0.1,1.9683506248208977,0.4550433144568684,0.34446957522801047,0.522
0.1,2.1659359007001866,0.2546941981424623,0.12833908845263697,0.205
0.1,1.984515111020481,0.43684629603821146,0.3590090510502924,0.492
0.1,2.0599625966002377,0.36095118516453334,0.29764043581087707,0.45
0.1,1.7055234064587939,0.7382007218671813,0.7350807276538973,0.781
0.1,1.6763674686325793,0.769071434470179,0.7504197260900943,0.815
0.1,1.986024526158252,0.432454847256922,0.276536724128759,0.455
0.1,1.9515941355484983,0.476659202646751,0.4123715848047458,0.6
0.1,2.0223014473032075,0.3982106497040404,0.36796999913397044,0.473
0.1,2.0759800235599193,0.335609304973229,0.18948902850211746,0.341
0.1,2.0970583667147897,0.3186040987010388,0.18206572076354688,0.321
0.1,2.0841955629192523,0.32607880273924084,0.17272774395614654,0.34
0.1,1.9689065850136866,0.462773732009455,0.38594637088272427,0.526
0.1,2.0106949006565094,0.4153894173299271,0.3199856234401188,0.501
0.1,1.5326208255346185,0.917597940756352,0.9063595276004903,0.916
0.1,1.7086194532682253,0.7307265691033875,0.6964035800684123,0.806
0.1,1.7460162280833962,0.6966651423468904,0.6074616179992035,0.713
0.1,1.9084671213872682,0.5164695539335373,0.43116530523709384,0.589
0.1,2.0302267687282347,0.38873893594912934,0.11722237373575826,0.221
0.1,2.0495084052592842,0.36398165277132544,0.2507193181324878,0.415
0.1,1.6250502853766697,0.8185185122688331,0.849877245125329,0.87
0.1,1.7930772885127795,0.6472521245095957,0.6389781691369495,0.715
0.1,1.8834804680508737,0.548818296216341,0.44160640215604485,0.653
0.1,1.8397082531142506,0.5899155412693193,0.4716436931653511,0.671
0.1,1.9670018828152265,0.45699992847257126,0.36380116858473116,0.553
0.1,1.6158502987341463,0.8269755866873467,0.7911747972664922,0.883
0.1,2.1688524282564416,0.23903563430558342,0.20167279860879528,0.361
0.1,1.9943234627588768,0.4270252636405714,0.40229306229269524,0.483
0.1,2.148384282880593,0.265501514812648,0.19771106029914517,0.375
0.1,2.0446352532514678,0.3674119671822931,0.22785837423885116,0.436
0.1,1.9128013577095104,0.515414629275471,0.5120757255364691,0.679
0.1,2.192655507629598,0.21261124234204803,0.20039406669986318,0.39
0.1,1.6144793992431552,0.8359687903197888,0.8165519977802569,0.828
0.1,2.131712925378177,0.27554344562640526,0.27487924613528836,0.485
0.1,2.0942378695036523,0.32676690528015556,0.23115101732008328,0.324
0.1,2.0583518444789064,0.3497662444477805,0.2159308587325585,0.401
0.1,2.0930181970667965,0.32412281570528484,0.3266651904127547,0.479
0.1,1.9906764725971304,0.4032596559088376,0.09524162441238535,0.298
0.1,1.689128717176389,0.7584940309229086,0.7617069686401018,0.765
0.1,1.6064084196190653,0.834133550174113,0.8048016721875677,0.887
0.1,1.7334863293981493,0.7058826197468255,0.6466151289559974,0.783
0.1,1.9866510037451743,0.43842145379985026,0.35238464259451746,0.465
0.1,1.9884757248233353,0.42936430976575,0.2519575372443682,0.466
0.1,1.99298225815513,0.42527231807804533,0.2469274189361263,0.43
0.1,2.016992192858297,0.4040479281057062,0.3519494648387744,0.509
0.1,1.8381691610632571,0.594979762632095,0.5482700929613954,0.656
0.1,1.9165781090482121,0.4886891948729316,0.47812283876017914,0.775
0.1,1.9551051515181825,0.473187231182996,0.4019972999144902,0.518
0.1,1.6715620088534766,0.7674674802758631,0.7636699916733476,0.843
0.1,2.0980913785581228,0.30929877037072123,0.16174462645746293,0.283
0.1,2.1023234645126836,0.3206339372000665,0.2125740981972173,0.332
0.1,2.0102635331039784,0.4137290037906459,0.2857247532122143,0.453
0.1,1.7926971975314672,0.6422966994154518,0.6078832261201201,0.692
0.1,2.040862602539279,0.38121805767813743,0.28031389169034315,0.367
0.1,2.098153679016517,0.32313985713000404,0.21104578448600364,0.362
0.1,1.87728939686953,0.5548240885759637,0.5111269326332959,0.631
0.1,2.074123521223322,0.3289847135179775,0.1583722296119242,0.299
0.1,2.053075396703925,0.3691350834747674,0.29002774343589854,0.449
0.1,2.1866178436502492,0.21913912729272367,0.2155308636356356,0.413
0.1,1.7852606900623713,0.6533662169312318,0.6358504375430145,0.718
0.1,2.0755408478370105,0.34000469907347297,0.21677825916245597,0.393
0.1,1.5641482167325038,0.8904242812139502,0.8601767764306996,0.856
0.1,2.125320794254939,0.26544986447027685,0.13324239233466165,0.24
0.1,1.7178563028435583,0.7257787262378426,0.7147640592968686,0.785
0.1,1.825577957364332,0.6135382160709322,0.5562719790810638,0.677
0.1,2.07957176681949,0.33683808350717265,0.293744862091497,0.484
0.1,1.8300147119702985,0.6057752810429206,0.5723100620743137,0.666
0.1,1.7967180878715119,0.6358800713724732,0.5918369819163027,0.777
0.1,1.9820216774562305,0.4359431153880265,0.4045559324076769,0.614
0.1,1.9789410633076732,0.45045067208788403,0.37795364329852427,0.49
0.1,1.718277191152636,0.7272152578274041,0.7026330581855424,0.75
0.1,1.850425969084259,0.5853268863305894,0.5443991280310387,0.649
0.1,1.6958578306587604,0.7480128640756594,0.7552919341866412,0.779
0.1,1.5787846785853354,0.8653335858454996,0.856921744452946,0.9
0.1,2.059329893595341,0.3534720430122639,0.18386371031301507,0.304
0.1,2.177457043266135,0.2287159159614342,0.209083247655145,0.454
0.1,1.8060859499668198,0.6311642073342639,0.5592116487690022,0.666
0.1,2.030864399232322,0.3853854099981664,0.23263663052573613,0.456
0.1,2.1184018597056045,0.29905210572699537,0.18867725693452328,0.348
0.1,2.1419330219087493,0.27244536485693266,0.16413705802472936,0.331
0.1,1.640599282184541,0.8039752475430116,0.8109315077993489,0.856
0.1,1.8346158805809865,0.6001082836515722,0.530436358914152,0.659
0.1,2.034334609420275,0.39006522481166667,0.21102126614879396,0.42
0.1,1.8576965166142458,0.5759282860337797,0.5141882437457904,0.639
0.1,2.1086891192934987,0.3119571234940284,0.19530905832095868,0.34
0.1,1.9555730512872835,0.47095342578889865,0.43736863095365097,0.541
0.1,2.1222619305104486,0.2969302797825624,0.23814838063628813,0.343
0.1,1.54730936229592,0.9024697782277714,0.9047686248072,0.921
0.1,2.059199366203749,0.3579660441697273,0.30698533105925413,0.445
0.1,2.104501695622946,0.29230945442908746,0.19998727720037607,0.389
0.1,2.04752895834375,0.35046805801518355,0.26544684449048755,0.458
0.1,1.7740225284239024,0.6636996860112333,0.59979605929832,0.726
0.1,2.067350844771283,0.35046242790384385,0.28866322572009595,0.432
0.1,2.0782053849046935,0.3378029851199667,0.2322082323000871,0.339
0.1,1.7340585161943136,0.6968604946092654,0.6910751269215428,0.804
0.1,1.811940771681228,0.6245300468848095,0.5650820398557309,0.685
0.1,1.5654154974403613,0.8824890924741083,0.8718601480146524,0.902
0.1,1.8650204115510554,0.5609074011149084,0.5166166833308805,0.633
0.1,1.571696571083851,0.8751114693369584,0.8681055935054331,0.919
0.1,2.0932898612589126,0.31517619154390103,0.1945717357066507,0.295
0.1,1.7359073898868715,0.7038125718537019,0.6528059514807987,0.747
0.1,1.891063856402073,0.5432198440087848,0.48808463048762407,0.639
0.1,1.9598193648108584,0.45673213523402884,0.3629094017460565,0.544
0.1,1.960957593287311,0.4621994035755847,0.4053747877281831,0.543
0.1,1.8340463134681382,0.5958499041144238,0.5608916634141412,0.722
